Longitude,Latitude,Correct
-13.13262667,8.374056667,False
-13.24027667,8.482285,True
-13.28915667,8.423046667,False
-13.15025333,8.412605,False
-13.26402,8.394536667,False
-13.205325,8.474025,False
-13.191055,8.461256667,False
-13.28879333,8.423596667,False
-13.23596167,8.362025,False
-13.27932167,8.448265,False
-13.12893333,8.391655,False
-13.21291833,8.341183333,False
-13.137055,8.386348333,False
-13.25948667,8.447375,False
-13.208185,8.471143333,False
-13.12298667,8.393946667,False
-13.25729667,8.385181667,False
-13.12815833,8.382476667,False
-13.288405,8.431758333,False
-13.26240167,8.451831667,True
-13.134545,8.387941667,False
-13.25844167,8.389996667,False
-13.26753667,8.465065,False
-13.26159,8.46776,False
-13.12808333,8.392246667,False
-13.136445,8.373543333,False
-13.14939,8.400928333,False
-13.20801333,8.476496667,True
-13.20558333,8.471103333,False
-13.289085,8.423188333,False
-13.20639667,8.473258333,False
-13.21337667,8.341481667,False
-13.20543833,8.47411,False
-13.27613333,8.42356,False
-13.25929667,8.403396667,False
-13.23001167,8.478008333,False
-13.273715,8.420685,False
-13.147615,8.379271667,False
-13.22304167,8.346246667,False
-13.20797667,8.487198333,True
-13.23287167,8.477855,True
-13.26268667,8.462276667,False
-13.28836667,8.430495,False
-13.12903833,8.389766667,False
-13.21778167,8.344368333,False
-13.19082333,8.461563333,True
-13.27928,8.44868,False
-13.26563333,8.402298333,False
-13.26503333,8.470471667,True
-13.21310167,8.480521667,False
-13.26426,8.453133333,True
-13.12644833,8.384611667,False
-13.2327,8.364118333,False
-13.13719167,8.377716667,False
-13.26330667,8.39465,False
-13.26144333,8.404776667,False
-13.21779667,8.485571667,True
-13.12903,8.382658333,False
-13.12365333,8.395051667,False
-13.26413333,8.45486,False
-13.218895,8.483301667,True
-13.23944833,8.486483333,True
-13.22858333,8.478045,False
-13.21269333,8.345508333,False
-13.14793,8.378548333,False
-13.137995,8.37805,False
-13.287395,8.431828333,False
-13.18439,8.46474,True
-13.25575333,8.387556667,False
-13.22620833,8.348335,False
-13.12772667,8.383448333,False
-13.190525,8.461591667,False
-13.24840167,8.448841667,False
-13.27921,8.426841667,False
-13.27728333,8.431251667,False
-13.26179167,8.467026667,False
-13.17169833,8.434008333,False
-13.12385167,8.396195,False
-13.194415,8.462746667,False
-13.19152667,8.461868333,True
-13.126775,8.393031667,False
-13.20662833,8.471401667,False
-13.20237,8.338365,False
-13.26415167,8.396015,False
-13.14032833,8.372841667,False
-13.20969333,8.4855,True
-13.24524333,8.469371667,False
-13.14673833,8.41259,False
-13.262185,8.468236667,False
-13.27624667,8.42372,False
-13.23566833,8.486898333,False
-13.23700333,8.488318333,True
-13.25371,8.44519,False
-13.266195,8.402238333,False
-13.14002,8.373246667,False
-13.14567833,8.37246,False
-13.14736333,8.412833333,False
-13.21724,8.481153333,True
-13.25524,8.402766667,False
-13.25993333,8.387046667,False
-13.1602,8.426223333,False
-13.27896833,8.426903333,False
-13.12449,8.386571667,False
-13.147455,8.400433333,False
-13.25997167,8.383358333,False
-13.26335667,8.465293333,False
-13.22407833,8.346931667,False
-13.26433667,8.469745,False
-13.26423667,8.39589,False
-13.12828,8.395101667,False
-13.13645167,8.373575,False
-13.26108833,8.40468,False
-13.23053167,8.347133333,False
-13.260805,8.384725,False
-13.19249167,8.460113333,False
-13.1437,8.382446667,False
-13.16965333,8.434986667,True
-13.201585,8.33804,False
-13.2537,8.44513,False
-13.25610167,8.403936667,False
-13.14492167,8.401903333,False
-13.26594667,8.469598333,True
-13.14853,8.375576667,False
-13.14912333,8.400813333,False
-13.230235,8.346536667,False
-13.26168,8.467216667,False
-13.11872167,8.395751667,False
-13.17993167,8.454341667,False
-13.21722,8.481165,True
-13.24552667,8.46959,False
-13.256715,8.401958333,False
-13.26368,8.45211,False
-13.24912333,8.44885,False
-13.20794667,8.476531667,True
-13.21813,8.48167,True
-13.26003667,8.383395,False
-13.13613667,8.377635,False
-13.13463333,8.392086667,False
-13.137245,8.378463333,False
-13.27764,8.427573333,True
-13.13352167,8.372413333,False
-13.26328,8.402523333,False
-13.26644333,8.484688333,True
-13.24538167,8.38291,False
-13.27568,8.422863333,False
-13.13779833,8.376615,False
-13.17992167,8.452686667,False
-13.13813667,8.378605,False
-13.25765333,8.38464,False
-13.13251,8.378893333,False
-13.19242167,8.460181667,False
-13.23041333,8.347291667,False
-13.27785667,8.433861667,True
-13.14606833,8.40087,True
-13.128175,8.382466667,False
-13.13284,8.373698333,False
-13.23566833,8.486825,False
-13.28780833,8.426736667,False
-13.26068,8.383776667,False
-13.27932667,8.447951667,False
-13.181115,8.455356667,False
-13.26369833,8.42702,False
-13.2551,8.40219,False
-13.22488333,8.483503333,True
-13.260995,8.383985,False
-13.24929833,8.473621667,True
-13.271605,8.434586667,False
-13.227745,8.346398333,False
-13.217065,8.483578333,True
-13.17496833,8.433571667,False
-13.13538833,8.375256667,False
-13.14361833,8.412245,False
-13.25541833,8.388086667,False
-13.228875,8.478058333,False
-13.26426667,8.4275,False
-13.13754167,8.376846667,False
-13.26634,8.429116667,False
-13.13257333,8.377285,False
-13.26517,8.399166667,False
-13.2557,8.449646667,False
-13.27639833,8.436528333,False
-13.261275,8.406696667,False
-13.24859333,8.474305,True
-13.23036833,8.477608333,True
-13.25905667,8.447628333,True
-13.26150833,8.39441,True
-13.2147,8.481063333,False
-13.26079333,8.394183333,True
-13.14831167,8.375023333,False
-13.20552167,8.470495,False
-13.22563333,8.481698333,False
-13.21531167,8.479508333,False
-13.12731167,8.383225,False
-13.127945,8.395203333,False
-13.12560333,8.395716667,False
-13.20634833,8.473803333,True
-13.14709,8.400485,False
-13.21689833,8.483711667,True
-13.14008333,8.373165,False
-13.21343833,8.34152,False
-13.25198167,8.397116667,False
-13.27072167,8.479895,True
-13.23030333,8.353905,False
-13.20597333,8.46954,False
-13.27521,8.422026667,False
-13.131805,8.39414,False
-13.21306833,8.34539,False
-13.133585,8.389601667,False
-13.23842667,8.487276667,True
-13.23369333,8.487623333,True
-13.239955,8.376515,False
-13.24391833,8.478748333,True
-13.20632667,8.473985,True
-13.27881167,8.442696667,False
-13.14861833,8.376193333,False
-13.277595,8.451651667,False
-13.14520333,8.381585,False
-13.22806167,8.47812,False
-13.25759167,8.3847,False
-13.19349833,8.462565,True
-13.19256333,8.45995,False
-13.25853,8.383241667,False
-13.24381,8.478763333,True
-13.275635,8.422781667,False
-13.23362667,8.487546667,True
-13.2581,8.38389,False
-13.26380667,8.396398333,False
-13.26099833,8.383923333,False
-13.253465,8.399266667,False
-13.25896167,8.460156667,False
-13.28827,8.43173,False
-13.25620333,8.40123,False
-13.21161,8.346036667,False
-13.21586333,8.481763333,False
-13.20631167,8.4689,False
-13.28786833,8.424786667,False
-13.27754167,8.426948333,False
-13.25609833,8.38702,False
-13.20520333,8.473225,False
-13.26416333,8.395993333,False
-13.20527833,8.33997,False
-13.25785833,8.402685,False
-13.25329667,8.399043333,False
-13.25633667,8.38664,False
-13.13819333,8.378583333,False
-13.264295,8.395841667,False
-13.277695,8.435605,False
-13.142195,8.413143333,False
-13.13361333,8.371908333,False
-13.13465333,8.387683333,False
-13.12372,8.394838333,False
-13.248235,8.448821667,False
-13.143145,8.412561667,False
-13.26404167,8.453545,True
-13.21101833,8.484606667,False
-13.13359667,8.389831667,False
-13.23620167,8.481451667,True
-13.12743667,8.38309,False
-13.12932833,8.390673333,False
-13.2601,8.393168333,False
-13.13734167,8.377611667,False
-13.12577,8.385368333,False
-13.28753333,8.431706667,False
-13.27931167,8.447743333,False
-13.12632167,8.38475,False
-13.137385,8.379948333,False
-13.23845167,8.484141667,True
-13.15294167,8.39917,False
-13.23466667,8.361348333,False
-13.12288167,8.3941,False
-13.21838667,8.489663333,True
-13.2562,8.40175,False
-13.12591833,8.385246667,False
-13.27739667,8.426126667,False
-13.18164667,8.455985,False
-13.217315,8.344121667,False
-13.15082333,8.41289,False
-13.283685,8.42575,False
-13.13565167,8.376761667,False
-13.26347333,8.464776667,False
-13.229415,8.350818333,False
-13.14304667,8.412636667,False
-13.21091333,8.47714,True
-13.13311667,8.37354,False
-13.27929667,8.448625,False
-13.16937833,8.4347,True
-13.132625,8.375398333,False
-13.14345833,8.384183333,False
-13.27404,8.437308333,True
-13.14990333,8.41246,False
-13.128945,8.391633333,False
-13.13781667,8.376593333,False
-13.13828333,8.376115,False
-13.23276,8.47784,True
-13.12874333,8.38936,False
-13.135165,8.386671667,False
-13.13261833,8.375165,False
-13.22503333,8.347566667,False
-13.12802833,8.383215,False
-13.27764167,8.427385,False
-13.148095,8.378215,False
-13.22737833,8.34689,False
-13.26178333,8.404906667,False
-13.23393833,8.371388333,False
-13.23669,8.488523333,True
-13.25910333,8.447583333,True
-13.22014833,8.345341667,False
-13.26938833,8.457395,True
-13.13071167,8.394425,False
-13.206565,8.471571667,False
-13.27564167,8.436986667,True
-13.18041667,8.452791667,True
-13.14620167,8.412345,True
-13.26159667,8.467795,False
-13.192675,8.459721667,False
-13.21511667,8.344793333,False
-13.13824,8.378563333,False
-13.18121167,8.455491667,False
-13.14324333,8.384023333,False
-13.27226167,8.434868333,False
-13.26627333,8.468583333,False
-13.14376,8.384461667,False
-13.20395833,8.338936667,False
-13.211215,8.478015,True
-13.26943667,8.45741,True
-13.227335,8.478565,False
-13.26053,8.444766667,False
-13.265325,8.428391667,False
-13.217365,8.481048333,True
-13.26921167,8.481941667,True
-13.27140167,8.434551667,False
-13.23664167,8.48848,True
-13.238645,8.48392,True
-13.263835,8.453951667,True
-13.27117333,8.4379,False
-13.26165333,8.467913333,False
-13.23169833,8.36134,False
-13.14535333,8.401426667,False
-13.23449833,8.361535,False
-13.23413167,8.488248333,True
-13.12868333,8.395023333,False
-13.14052833,8.372516667,False
-13.26135333,8.404743333,False
-13.270575,8.43453,False
-13.26840333,8.432343333,False
-13.27913333,8.445765,False
-13.20641167,8.472581667,False
-13.26349667,8.395058333,False
-13.20850333,8.486531667,True
-13.12795,8.382658333,False
-13.14697333,8.399378333,False
-13.23648667,8.481791667,True
-13.14480833,8.370415,False
-13.23488,8.361246667,False
-13.13697667,8.37918,False
-13.12587167,8.385286667,False
-13.19142333,8.461676667,True
-13.26356167,8.402285,False
-13.13262667,8.375476667,False
-13.264625,8.452411667,False
-13.22952833,8.350995,False
-13.20833,8.468715,True
-13.28397167,8.425605,False
-13.28247833,8.426153333,False
-13.12458167,8.39336,False
-13.13214167,8.38106,False
-13.14848333,8.377558333,False
-13.259435,8.383041667,False
-13.25976167,8.40391,False
-13.13184667,8.394125,False
-13.16,8.425461667,False
-13.14775167,8.378858333,False
-13.14359167,8.384298333,False
-13.14696167,8.380463333,False
-13.27777833,8.435483333,True
-13.26276833,8.46634,False
-13.11789,8.397126667,False
-13.13406333,8.370906667,False
-13.262885,8.463211667,False
-13.13263,8.373988333,False
-13.26449167,8.397595,False
-13.12564833,8.395703333,False
-13.20632,8.474013333,True
-13.14805167,8.378298333,False
-13.23344667,8.37095,False
-13.251375,8.47126,True
-13.25799,8.391145,True
-13.264265,8.395866667,False
-13.20553,8.470526667,False
-13.19164833,8.462246667,False
-13.258125,8.390241667,False
-13.20639167,8.472716667,False
-13.21248667,8.340868333,False
-13.180205,8.45281,False
-13.27,8.480796667,True
-13.20559333,8.471186667,False
-13.14007,8.373185,False
-13.229775,8.348273333,False
-13.21531833,8.47948,False
-13.27908333,8.44914,False
-13.227895,8.477328333,False
-13.148145,8.412911667,False
-13.18002667,8.452731667,False
-13.25234167,8.398156667,False
-13.18092833,8.455135,False
-13.25794333,8.384081667,False
-13.21720833,8.487326667,True
-13.26045667,8.386041667,False
-13.25621,8.403783333,False
-13.25691833,8.385781667,False
-13.18117,8.45542,False
-13.14776,8.400466667,False
-13.13764667,8.376753333,False
-13.18227833,8.334803333,False
-13.26068167,8.385235,False
-13.21441833,8.345023333,False
-13.21477,8.481246667,False
-13.28773833,8.43168,False
-13.25843833,8.458135,False
-13.146395,8.399826667,False
-13.15985333,8.423838333,False
-13.13733,8.378426667,False
-13.18130667,8.45562,False
-13.24804667,8.384576667,False
-13.267545,8.430146667,False
-13.25815667,8.390211667,False
-13.201,8.337935,False
-13.20513833,8.339675,False
-13.21529333,8.480851667,False
-13.21523167,8.479961667,False
-13.14275,8.407878333,False
-13.21719,8.483395,True
-13.20814667,8.470573333,True
-13.235115,8.361243333,False
-13.208405,8.47624,True
-13.26569667,8.40015,False
-13.14986333,8.412451667,False
-13.20264667,8.33845,False
-13.26413833,8.394491667,False
-13.13468167,8.387606667,False
-13.25981,8.383255,False
-13.122755,8.388055,False
-13.14797,8.374073333,False
-13.263295,8.46544,False
-13.11719667,8.396475,False
-13.14298,8.412668333,False
-13.21912333,8.483316667,True
-13.248505,8.448806667,False
-13.26808667,8.48368,True
-13.14291167,8.383345,False
-13.23213667,8.36426,False
-13.13757167,8.37681,False
-13.23593833,8.361941667,False
-13.144885,8.370615,False
-13.14701,8.41273,False
-13.22950667,8.348655,False
-13.193585,8.462513333,True
-13.28831833,8.423083333,False
-13.27040167,8.418018333,False
-13.21668167,8.488725,True
-13.22787333,8.477383333,False
-13.149585,8.401003333,False
-13.274405,8.436685,False
-13.127345,8.383821667,False
-13.21524333,8.479935,False
-13.26076667,8.447196667,False
-13.20861167,8.486433333,True
-13.26053,8.393733333,True
-13.26317167,8.402701667,False
-13.22510333,8.483043333,True
-13.13368167,8.390088333,False
-13.266955,8.429481667,False
-13.14085333,8.371183333,False
-13.12778833,8.382793333,False
-13.28746667,8.431758333,False
-13.207,8.470906667,True
-13.25894667,8.382771667,False
-13.23568833,8.487203333,True
-13.220735,8.48367,True
-13.21772667,8.481136667,True
-13.27742167,8.432868333,False
-13.20568167,8.47379,False
-13.14805333,8.398916667,False
-13.212235,8.481033333,True
-13.23017167,8.353093333,False
-13.25836167,8.383521667,False
-13.16983333,8.435528333,True
-13.14065833,8.371826667,False
-13.28833667,8.431743333,False
-13.13726,8.378175,False
-13.20769,8.340568333,False
-13.14283167,8.412733333,False
-13.28801167,8.426016667,False
-13.28372667,8.425725,False
-13.25709833,8.385476667,False
-13.147145,8.380353333,False
-13.25849,8.459526667,False
-13.179285,8.453691667,False
-13.26377167,8.402353333,False
-13.144855,8.401943333,False
-13.221185,8.484065,True
-13.26386,8.396433333,False
-13.269595,8.457456667,True
-13.12401833,8.388258333,False
-13.26381167,8.402365,False
-13.26636,8.401913333,False
-13.19179167,8.462428333,False
-13.257525,8.402393333,False
-13.22530167,8.482536667,True
-13.12874833,8.382771667,False
-13.12045167,8.394743333,False
-13.268615,8.456545,True
-13.265745,8.40233,False
-13.23244333,8.364151667,False
-13.25677167,8.402868333,False
-13.13552333,8.376483333,False
-13.260505,8.39369,False
-13.13277333,8.393836667,False
-13.13197667,8.394071667,False
-13.17291667,8.432975,False
-13.13319167,8.39374,False
-13.208105,8.476445,True
-13.28813833,8.429331667,False
-13.21634833,8.489668333,True
-13.27765333,8.435668333,False
-13.20736667,8.340625,False
-13.13792667,8.376496667,False
-13.14544167,8.400271667,False
-13.20563333,8.473875,False
-13.19114667,8.461543333,False
-13.13412667,8.390875,False
-13.12774333,8.395246667,False
-13.28927167,8.423113333,False
-13.27764833,8.433408333,True
-13.18944167,8.462445,False
-13.13369333,8.390125,False
-13.13831333,8.376086667,False
-13.24646667,8.478873333,True
-13.25681667,8.402798333,False
-13.25641,8.386555,False
-13.238685,8.48707,True
-13.145925,8.381106667,False
-13.26559167,8.402285,False
-13.18961167,8.462256667,False
-13.14855667,8.375796667,False
-13.27869333,8.442068333,False
-13.13477167,8.387351667,False
-13.21946167,8.483333333,True
-13.12369333,8.39498,False
-13.18804667,8.344881667,False
-13.1806,8.452616667,True
-13.20721667,8.466651667,False
-13.240805,8.48178,True
-13.12249167,8.394081667,False
-13.23214167,8.364201667,False
-13.23721333,8.488155,True
-13.26585833,8.402353333,False
-13.14247167,8.412985,False
-13.23942833,8.483065,True
-13.23785,8.483761667,True
-13.25801167,8.384,False
-13.14409333,8.385241667,False
-13.25993833,8.38334,False
-13.26056833,8.385698333,False
-13.227075,8.347338333,False
-13.27786,8.435361667,True
-13.26691333,8.429425,False
-13.21451667,8.345003333,False
-13.26494833,8.39497,False
-13.211095,8.477683333,True
-13.13957167,8.373825,False
-13.26443833,8.427686667,False
-13.27733167,8.432633333,False
-13.14355833,8.38427,False
-13.136605,8.378485,False
-13.22755667,8.47838,False
-13.25964167,8.403738333,False
-13.20855333,8.468378333,False
-13.20870167,8.486345,True
-13.26061833,8.385506667,False
-13.21758667,8.482543333,True
-13.20560667,8.470005,False
-13.13736167,8.379911667,False
-13.18452,8.464633333,False
-13.14349333,8.412325,False
-13.227335,8.346946667,False
-13.19301167,8.45933,False
-13.128985,8.389705,False
-13.28480667,8.42524,False
-13.13267833,8.373821667,False
-13.14706167,8.41276,False
-13.13712167,8.37919,False
-13.135275,8.375986667,False
-13.145275,8.401525,True
-13.25225833,8.397798333,False
-13.248115,8.448811667,False
-13.27801833,8.427133333,False
-13.17217167,8.433325,False
-13.260435,8.383613333,False
-13.22984,8.348186667,False
-13.12872667,8.395006667,False
-13.26270667,8.393976667,False
-13.12926333,8.390983333,False
-13.13478833,8.369985,False
-13.225885,8.348136667,False
-13.21343833,8.345241667,False
-13.20639,8.473245,False
-13.26956667,8.481391667,True
-13.27691167,8.436336667,False
-13.14711333,8.38037,False
-13.184685,8.464608333,False
-13.26582167,8.402345,False
-13.269135,8.461356667,True
-13.26189333,8.451743333,True
-13.13525167,8.386421667,False
-13.13553833,8.386381667,False
-13.14261333,8.407866667,False
-13.27902,8.426893333,False
-13.21438,8.342143333,False
-13.18189833,8.456615,True
-13.12907667,8.391378333,False
-13.261375,8.404746667,False
-13.226705,8.479135,False
-13.21741667,8.482908333,True
-13.26117667,8.444901667,False
-13.157225,8.445586667,False
-13.14742833,8.379938333,False
-13.27210167,8.4624,True
-13.26382667,8.396421667,False
-13.14226833,8.409361667,False
-13.14819167,8.40051,False
-13.13217833,8.381043333,False
-13.24856833,8.474298333,True
-13.25985833,8.38728,False
-13.26016667,8.447211667,True
-13.25613,8.403286667,False
-13.274605,8.436613333,False
-13.20311,8.338581667,False
-13.23773667,8.487806667,True
-13.25688833,8.385825,False
-13.13792,8.377856667,False
-13.26331333,8.464215,False
-13.13771667,8.377453333,False
-13.18170167,8.456026667,False
-13.26062667,8.447198333,False
-13.26489333,8.394786667,False
-13.128605,8.382835,False
-13.19093667,8.461361667,True
-13.20639667,8.472683333,False
-13.18265167,8.334835,False
-13.16260333,8.398778333,False
-13.123675,8.395018333,False
-13.26374833,8.469085,False
-13.19202333,8.46253,False
-13.25547167,8.449745,False
-13.22851667,8.478048333,False
-13.28319833,8.425968333,False
-13.12654833,8.395528333,False
-13.21259167,8.480831667,False
-13.12912167,8.391286667,False
-13.24351167,8.478935,True
-13.28808667,8.429,False
-13.19287,8.459498333,False
-13.28787,8.424475,False
-13.22970833,8.369235,False
-13.25731333,8.40225,False
-13.17524667,8.434211667,False
-13.13553667,8.375101667,False
-13.12776,8.383418333,False
-13.12934,8.382566667,False
-13.26030167,8.404385,False
-13.24847,8.448808333,False
-13.27717667,8.431956667,False
-13.14833667,8.37507,False
-13.14343167,8.412363333,False
-13.20842667,8.468435,True
-13.22089667,8.477926667,False
-13.19170333,8.462355,False
-13.21324667,8.341396667,False
-13.21388167,8.480106667,False
-13.13832167,8.378658333,False
-13.14443,8.402316667,False
-13.27217333,8.434823333,False
-13.26531167,8.399446667,False
-13.13395333,8.370965,False
-13.15056333,8.412753333,False
-13.13162,8.394181667,False
-13.19226833,8.460308333,False
-13.214705,8.344996667,False
-13.20897667,8.340298333,False
-13.14766,8.379031667,False
-13.25604167,8.404098333,False
-13.26924833,8.481885,True
-13.21360333,8.34163,False
-13.15073833,8.401368333,False
-13.28709,8.431906667,False
-13.13535,8.376133333,False
-13.14499,8.412968333,True
-13.253925,8.399753333,False
-13.27502,8.4368,False
-13.28793333,8.423313333,False
-13.20814167,8.470331667,False
-13.261385,8.447231667,True
-13.26160833,8.404838333,False
-13.26322333,8.402626667,False
-13.13803167,8.378671667,False
-13.13577,8.374886667,False
-13.14292667,8.383315,False
-13.18033333,8.452851667,False
-13.14868833,8.400645,False
-13.27930333,8.448553333,False
-13.23092667,8.357401667,False
-13.25879833,8.382813333,False
-13.28831667,8.430226667,False
-13.20591167,8.473248333,True
-13.26083833,8.384586667,False
-13.126465,8.393091667,False
-13.27784333,8.435368333,True
-13.246465,8.478963333,True
-13.25649333,8.386465,False
-13.262545,8.393928333,True
-13.25434167,8.400853333,False
-13.13465333,8.370163333,False
-13.26318167,8.402676667,False
-13.21834333,8.48967,True
-13.25608667,8.403968333,False
-13.26332,8.394681667,False
-13.13260333,8.374956667,False
-13.21691833,8.481365,True
-13.22233667,8.480085,False
-13.14344167,8.387595,False
-13.21482833,8.344951667,False
-13.284205,8.425513333,False
-13.12272667,8.388043333,False
-13.26277333,8.462645,False
-13.26527667,8.399371667,False
-13.26268167,8.468438333,False
-13.23095167,8.357546667,False
-13.14825833,8.377921667,False
-13.28233333,8.42617,False
-13.27731167,8.431165,False
-13.11853667,8.397736667,False
-13.13193333,8.394086667,False
-13.13541333,8.37626,False
-13.11999,8.394938333,False
-13.20813833,8.470306667,False
-13.21386,8.486188333,True
-13.13454833,8.387926667,False
-13.26415333,8.453335,True
-13.26153167,8.467438333,False
-13.19184833,8.462463333,False
-13.28815333,8.429411667,False
-13.210315,8.48508,True
-13.119185,8.395475,False
-13.18956833,8.462298333,False
-13.23450667,8.371918333,False
-13.13459167,8.370248333,False
-13.13147667,8.394213333,False
-13.287815,8.423381667,False
-13.132575,8.377451667,False
-13.25541167,8.449683333,False
-13.23010167,8.352693333,False
-13.24783167,8.472168333,True
-13.28353333,8.425816667,False
-13.13260667,8.374991667,False
-13.12397333,8.396133333,False
-13.147425,8.379995,False
-13.20787833,8.471638333,False
-13.26303333,8.465955,False
-13.2596,8.383141667,False
-13.27493833,8.436763333,False
-13.25980667,8.388198333,False
-13.25518333,8.388451667,False
-13.277655,8.42729,False
-13.260685,8.478661667,False
-13.27814,8.434465,True
-13.12627333,8.393086667,False
-13.26985333,8.490371667,False
-13.26417,8.394481667,False
-13.13029667,8.394526667,False
-13.20559333,8.470025,False
-13.21027333,8.475855,True
-13.260865,8.384491667,False
-13.145105,8.401753333,False
-13.142135,8.413176667,False
-13.262585,8.451866667,False
-13.19355667,8.462536667,True
-13.22559667,8.481785,False
-13.14294667,8.383246667,False
-13.217285,8.481143333,True
-13.28835,8.430403333,False
-13.132515,8.380105,False
-13.193345,8.462595,True
-13.14573833,8.3812,False
-13.21370333,8.341693333,False
-13.260705,8.385118333,False
-13.25888667,8.382756667,False
-13.26602333,8.469391667,False
-13.14571167,8.372503333,False
-13.24908333,8.448841667,False
-13.28856667,8.43161,False
-13.26513167,8.399093333,False
-13.13641,8.374048333,False
-13.179305,8.453436667,False
-13.28745333,8.431778333,False
-13.18084667,8.45508,False
-13.25835333,8.459143333,False
-13.21478667,8.344968333,False
-13.208145,8.470715,True
-13.27807667,8.434353333,True
-13.27279167,8.477308333,True
-13.13479333,8.387293333,False
-13.26040833,8.393546667,False
-13.14641833,8.400681667,False
-13.26453833,8.397723333,False
-13.13805833,8.378175,False
-13.20635167,8.473778333,False
-13.19408167,8.462273333,True
-13.20815333,8.46989,False
-13.26493333,8.395098333,False
-13.22071167,8.477678333,False
-13.204165,8.33901,False
-13.162815,8.398945,False
-13.25717,8.385398333,False
-13.205035,8.472846667,False
-13.20499833,8.472676667,False
-13.13738667,8.37845,False
-13.18844333,8.463296667,False
-13.20326667,8.338638333,False
-13.23978167,8.376366667,False
-13.261235,8.445126667,False
-13.25641167,8.403401667,False
-13.230375,8.3543,False
-13.25528,8.403056667,False
-13.21490833,8.344915,False
-13.13649667,8.373918333,False
-13.26502333,8.428146667,False
-13.121245,8.394391667,False
-13.13350833,8.372476667,False
-13.17209667,8.433358333,False
-13.13868,8.375311667,False
-13.25623333,8.386791667,False
-13.27213,8.46248,True
-13.26425667,8.394506667,False
-13.246395,8.478625,False
-13.13415667,8.391318333,False
-13.12889333,8.391721667,False
-13.20599833,8.46946,False
-13.22792167,8.477275,False
-13.14777833,8.378808333,False
-13.124485,8.396011667,False
-13.26451667,8.397666667,False
-13.23623167,8.479066667,True
-13.26393333,8.453748333,True
-13.128795,8.38275,False
-13.28476,8.42526,False
-13.14664333,8.400591667,False
-13.26369667,8.454228333,True
-13.12154333,8.394303333,False
-13.12368833,8.395745,False
-13.20593833,8.473198333,False
-13.26892,8.457266667,True
-13.21432,8.480025,True
-13.13369667,8.37116,False
-13.129325,8.390716667,False
-13.12002833,8.394918333,False
-13.13497833,8.387066667,False
-13.23508167,8.372398333,False
-13.125595,8.385588333,False
-13.20627167,8.474185,True
-13.266905,8.48449,True
-13.134155,8.391245,False
-13.26433333,8.402373333,False
-13.21457833,8.345015,False
-13.25995833,8.40417,False
-13.21230167,8.3457,False
-13.26047333,8.444763333,False
-13.21443667,8.484706667,True
-13.21221833,8.481041667,True
-13.26472167,8.394721667,False
-13.21219,8.481048333,True
-13.18490667,8.464655,False
-13.20937833,8.34021,False
-13.26895333,8.461788333,True
-13.1208,8.394606667,False
-13.25553667,8.387861667,False
-13.20519833,8.472403333,False
-13.23871,8.48385,True
-13.20585333,8.469791667,False
-13.27596333,8.436783333,True
-13.16979333,8.435245,False
-13.22788167,8.478183333,False
-13.21521,8.481611667,False
-13.21574,8.481805,False
-13.26049,8.385938333,False
-13.14518833,8.401655,False
-13.22644833,8.478438333,False
-13.23399,8.37143,False
-13.25675667,8.386018333,False
-13.132255,8.380698333,False
-13.225525,8.347896667,False
-13.13759,8.376796667,False
-13.220665,8.483618333,True
-13.11818833,8.397391667,False
-13.19024833,8.461453333,False
-13.243975,8.478741667,True
-13.2135,8.345231667,False
-13.26490667,8.39481,False
-13.14642667,8.380813333,False
-13.16080167,8.4284,False
-13.21573667,8.481251667,False
-13.12917,8.391186667,False
-13.2607,8.394033333,False
-13.14281667,8.383538333,False
-13.25521167,8.402346667,False
-13.216035,8.481593333,False
-13.23569,8.478268333,True
-13.25924333,8.392345,False
-13.13589833,8.374738333,False
-13.14118833,8.370783333,False
-13.14417833,8.384791667,False
-13.264695,8.398583333,False
-13.26330833,8.468746667,True
-13.22961667,8.478128333,False
-13.12632167,8.393091667,False
-13.23544833,8.487113333,False
-13.12367,8.395595,False
-13.20643167,8.473398333,False
-13.26009833,8.383426667,False
-13.144235,8.40196,False
-13.22802,8.47715,False
-13.25807667,8.390285,False
-13.20555333,8.470718333,False
-13.218615,8.483453333,True
-13.244495,8.484593333,True
-13.12881667,8.394965,False
-13.15993,8.429486667,True
-13.14297333,8.383151667,False
-13.13822,8.378573333,False
-13.139815,8.387211667,False
-13.2778,8.43543,True
-13.13458833,8.387856667,False
-13.21319,8.345335,False
-13.12363333,8.394528333,False
-13.14453667,8.381975,False
-13.18198667,8.456843333,True
-13.19260333,8.459865,False
-13.266045,8.469321667,False
-13.21340333,8.480356667,False
-13.12776833,8.392373333,False
-13.215635,8.344601667,False
-13.26332667,8.465368333,False
-13.27921,8.446576667,False
-13.25727,8.38523,False
-13.18212667,8.456795,True
-13.24026,8.485903333,True
-13.20556833,8.470845,False
-13.13262333,8.375228333,False
-13.12741333,8.383521667,False
-13.26397667,8.396661667,False
-13.12377667,8.396076667,False
-13.19108167,8.46124,False
-13.12101167,8.394493333,False
-13.20599333,8.473146667,False
-13.25252167,8.398383333,False
-13.20430833,8.339068333,False
-13.22642,8.488668333,True
-13.215275,8.48166,False
-13.14315667,8.383961667,False
-13.251445,8.471321667,True
-13.258355,8.39148,True
-13.27875333,8.44237,False
-13.12388667,8.396175,False
-13.23022167,8.369485,False
