Longitude,Latitude,UHI_Class
-13.15743167,8.423561667,High
-13.15749667,8.423171667,High
-13.157475,8.423033333,High
-13.15764833,8.42296,High
-13.157845,8.42289,High
-13.158045,8.422831667,High
-13.158095,8.42281,High
-13.15826167,8.422733333,High
-13.15846167,8.422686667,High
-13.15974833,8.423071667,High
-13.16066667,8.42724,High
-13.16083333,8.427783333,High
-13.160155,8.429058333,High
-13.16013,8.429066667,High
-13.159885,8.430963333,High
-13.15998333,8.431918333,High
-13.16090333,8.433955,High
-13.164445,8.434905,High
-13.166075,8.434213333,High
-13.16676667,8.433978333,High
-13.16758167,8.433911667,High
-13.16777167,8.433838333,High
-13.17129167,8.43403,High
-13.21457833,8.484033333,Low
-13.21450833,8.484221667,Low
-13.21450167,8.484256667,Low
-13.21448,8.484433333,Low
-13.214455,8.484628333,Low
-13.21442667,8.484753333,Low
-13.214415,8.484796667,Low
-13.21427167,8.485186667,Low
-13.21188167,8.483058333,High
-13.21242667,8.483115,High
-13.21246167,8.483128333,High
-13.21386833,8.483616667,High
-13.21395,8.483648333,High
-13.208105,8.463453333,Low
-13.20809833,8.463491667,Low
-13.20809167,8.463531667,Low
-13.20749,8.466035,Low
-13.20737833,8.466223333,Low
-13.20725333,8.46654,Low
-13.20697333,8.467533333,Low
-13.20696667,8.467558333,Low
-13.20641167,8.468673333,Low
-13.20622,8.469076667,Low
-13.207495,8.476911667,High
-13.20672667,8.478058333,High
-13.20618333,8.479625,High
-13.20612,8.480143333,High
-13.20530833,8.48073,High
-13.20496167,8.480728333,High
-13.20463833,8.480688333,High
-13.20459667,8.480685,High
-13.20402,8.48057,High
-13.20379333,8.480498333,High
-13.2035,8.480385,High
-13.20335,8.480298333,High
-13.203225,8.480211667,High
-13.20237333,8.479721667,High
-13.201415,8.479596667,High
-13.20136833,8.479581667,High
-13.20132333,8.479573333,High
-13.20128167,8.479566667,High
-13.20121167,8.479565,High
-13.20110167,8.479685,High
-13.20109833,8.479718333,High
-13.20109667,8.479795,High
-13.20109667,8.479835,High
-13.20108667,8.479938333,High
-13.20107833,8.479968333,High
-13.200865,8.480413333,High
-13.20071833,8.480548333,High
-13.20060667,8.480631667,High
-13.19681333,8.480145,High
-13.19677833,8.480141667,High
-13.196745,8.480135,High
-13.19626333,8.480263333,High
-13.25034667,8.456698333,Low
-13.24993833,8.45641,Low
-13.24999333,8.456328333,Low
-13.25007667,8.456268333,High
-13.25040167,8.456165,Low
-13.25044,8.456125,Low
-13.25045833,8.456103333,Low
-13.25075833,8.455241667,Low
-13.25071,8.454893333,High
-13.250705,8.45485,High
-13.25085167,8.454603333,Low
-13.250935,8.454541667,Low
-13.25138333,8.454141667,Low
-13.25139167,8.454111667,Low
-13.25165,8.45235,Low
-13.25162667,8.45233,Low
-13.25154833,8.452268333,Low
-13.25125167,8.451981667,Low
-13.25091,8.451553333,Low
-13.25090833,8.451515,Low
-13.250925,8.45139,Low
-13.25095833,8.451193333,Low
-13.25095667,8.451153333,Low
-13.25083333,8.450486667,Low
-13.25078333,8.450365,Low
-13.25066167,8.450145,Low
-13.2506,8.450045,Low
-13.25058,8.450016667,Low
-13.25056333,8.449986667,Low
-13.25054667,8.449955,Low
-13.25046,8.449856667,Low
-13.25043333,8.449843333,Low
-13.25024833,8.449775,Low
-13.24999667,8.449535,High
-13.2498,8.449275,Low
-13.24979,8.449261667,Low
-13.24953667,8.44899,Low
-13.24754,8.448218333,Low
-13.24701667,8.447876667,Low
-13.24628333,8.447528333,Low
-13.24629333,8.447458333,Low
-13.246315,8.447423333,Low
-13.24665833,8.44681,Low
-13.24673,8.446671667,Low
-13.24691667,8.446656667,Low
-13.24698333,8.44669,Low
-13.24715667,8.44682,Low
-13.24728167,8.44702,Low
-13.24734333,8.447085,Low
-13.24884333,8.447255,Low
-13.24892167,8.447216667,Low
-13.24904333,8.447153333,Low
-13.24972833,8.446735,Low
-13.250325,8.446353333,Low
-13.25124167,8.445801667,Low
-13.253875,8.445735,Low
-13.25391833,8.445868333,High
-13.253935,8.445915,Low
-13.25394833,8.445966667,Low
-13.25395667,8.446133333,Low
-13.25388167,8.446425,Low
-13.25389667,8.446538333,Low
-13.25448167,8.448568333,Low
-13.25598667,8.44946,Low
-13.25630667,8.44927,Low
-13.25642667,8.4492,Low
-13.25397167,8.439183333,Low
-13.254125,8.439348333,Low
-13.254275,8.439466667,Low
-13.25448833,8.43973,Low
-13.254515,8.439765,Low
-13.25455833,8.439828333,Low
-13.254845,8.440396667,Low
-13.254985,8.440651667,Low
-13.25520167,8.44085,Low
-13.25526,8.440906667,Low
-13.25528833,8.440936667,Low
-13.255405,8.441023333,Low
-13.25543333,8.441041667,Low
-13.25546167,8.44106,Low
-13.25553167,8.441096667,Low
-13.25557667,8.44112,Low
-13.25567333,8.441158333,Low
-13.25572167,8.441178333,Low
-13.256115,8.441391667,Low
-13.25615667,8.44142,Low
-13.25619833,8.441448333,Low
-13.25628667,8.441485,Low
-13.25632333,8.441496667,Low
-13.25639333,8.441535,Low
-13.25688333,8.442596667,Low
-13.25696167,8.442796667,Low
-13.25698,8.442878333,Low
-13.25720833,8.443715,Medium
-13.25715833,8.443801667,Low
-13.25713833,8.444075,High
-13.25716,8.444105,Low
-13.25723,8.444141667,Low
-13.25727667,8.444151667,Low
-13.25733,8.444153333,High
-13.25745667,8.444126667,High
-13.25750333,8.444116667,Low
-13.25778167,8.444135,Low
-13.25782167,8.444146667,Low
-13.25852833,8.444261667,Low
-13.25906167,8.444323333,High
-13.25908667,8.44433,Low
-13.25916,8.444338333,Low
-13.25918333,8.444338333,High
-13.25992833,8.44442,Low
-13.26022667,8.444733333,High
-13.26968167,8.460086667,High
-13.26958167,8.460288333,High
-13.269535,8.460393333,High
-13.26555167,8.470711667,Medium
-13.26551167,8.470715,Medium
-13.26546,8.470705,Low
-13.22951167,8.369346667,Low
-13.23397167,8.363833333,Low
-13.23413167,8.363793333,Low
-13.23489333,8.363465,Low
-13.23529167,8.363331667,Low
-13.23535167,8.363325,Low
-13.23273333,8.362066667,Low
-13.23268833,8.36207,Low
-13.23244667,8.362088333,Low
-13.23240167,8.362088333,Low
-13.23211333,8.362108333,Low
-13.227985,8.346105,Low
-13.227935,8.346158333,Low
-13.22632667,8.348261667,Low
-13.201955,8.338226667,High
-13.18820833,8.344328333,High
-13.1882,8.344635,High
-13.18618167,8.344281667,High
-13.18487167,8.343413333,High
-13.18470167,8.343373333,High
-13.18175167,8.334795,High
-13.205035,8.418995,Low
-13.20505,8.419103333,Low
-13.20507667,8.419245,Low
-13.20508167,8.419288333,Low
-13.205085,8.419326667,Low
-13.205095,8.41941,Low
-13.205085,8.419675,Low
-13.205075,8.419728333,Low
-13.20506667,8.419773333,Low
-13.20501,8.420111667,Low
-13.20501,8.420216667,Low
-13.20502,8.42028,Low
-13.20506167,8.420345,Low
-13.20509167,8.42041,Low
-13.20511333,8.420466667,Low
-13.20525833,8.420781667,Low
-13.20527167,8.420948333,Low
-13.20526,8.421023333,Low
-13.20526667,8.421065,Low
-13.20527,8.421103333,Low
-13.20526667,8.421201667,Low
-13.20526833,8.421323333,Low
-13.20526,8.421411667,Low
-13.20525833,8.421451667,Low
-13.205235,8.421648333,Low
-13.20523,8.4217,Low
-13.20522833,8.421751667,Low
-13.205225,8.421951667,Low
-13.20522833,8.42199,Low
-13.20523167,8.422028333,Low
-13.20523,8.422103333,Low
-13.205225,8.422143333,Low
-13.20520833,8.42231,Low
-13.20521333,8.422383333,Low
-13.20520667,8.422503333,Low
-13.20520667,8.422578333,Low
-13.20520667,8.422618333,Low
-13.20519833,8.422716667,Low
-13.20520333,8.422755,Low
-13.205215,8.42279,Low
-13.20525333,8.422863333,Low
-13.20527167,8.4229,Low
-13.20531833,8.423051667,Low
-13.20533333,8.42321,Low
-13.20531167,8.423313333,Low
-13.20529667,8.42336,Low
-13.20529,8.423396667,Low
-13.20528333,8.42343,Low
-13.20527833,8.423455,Low
-13.20527167,8.423496667,Low
-13.20526333,8.423538333,Low
-13.20525,8.423576667,Low
-13.20519167,8.423715,Low
-13.20511333,8.423958333,Low
-13.20506833,8.423996667,Low
-13.20504833,8.424026667,Low
-13.20493833,8.424178333,Low
-13.2049,8.42421,Low
-13.20485833,8.424235,Low
-13.204815,8.424255,Low
-13.204675,8.424316667,Low
-13.20460667,8.424343333,Low
-13.20453,8.424365,Low
-13.20426333,8.42428,Low
-13.20417333,8.424245,Low
-13.20408167,8.424263333,Low
-13.20389167,8.424451667,Low
-13.20383833,8.424561667,Low
-13.203775,8.424656667,Low
-13.20374,8.424705,Low
-13.203645,8.424823333,Low
-13.203595,8.424883333,Low
-13.203565,8.424913333,Low
-13.20336833,8.425118333,Low
-13.20333,8.425156667,Low
-13.20321667,8.42528,Low
-13.20317,8.425348333,Low
-13.203145,8.425381667,Low
-13.20311667,8.425416667,Low
-13.20308667,8.425451667,Low
-13.20305667,8.425485,Low
-13.20303833,8.42551,Low
-13.20301833,8.425541667,Low
-13.20285833,8.425906667,Low
-13.20281667,8.426005,Low
-13.202795,8.426061667,Low
-13.20274167,8.426181667,Low
-13.202675,8.426328333,Low
-13.20262333,8.42641,Low
-13.20257667,8.426476667,Low
-13.20255167,8.426516667,Low
-13.20250167,8.426608333,Low
-13.20244833,8.426703333,Low
-13.20242833,8.426753333,Low
-13.20240333,8.426861667,Low
-13.20239167,8.42691,Low
-13.20236833,8.426991667,Low
-13.20236,8.427028333,Low
-13.20234833,8.42714,Low
-13.202345,8.427226667,Low
-13.20234333,8.427265,Low
-13.20234667,8.427305,Low
-13.20237167,8.427576667,Low
-13.20239,8.427621667,Low
-13.20243333,8.427738333,Low
-13.20245167,8.427778333,Low
-13.20247167,8.427821667,Low
-13.202485,8.427865,Low
-13.20250167,8.427918333,Low
-13.20254,8.428018333,Low
-13.20258833,8.428101667,Low
-13.20268333,8.428285,Low
-13.20272333,8.428326667,Low
-13.20054333,8.426865,Low
-13.20046167,8.426716667,Low
-13.20006833,8.426673333,Low
-13.19985167,8.426943333,Low
-13.19982667,8.426986667,Low
-13.200145,8.430446667,Low
-13.20017667,8.430473333,Low
-13.20153333,8.432068333,Low
-13.20162667,8.432441667,Low
-13.201625,8.432545,Low
-13.20160333,8.433038333,Low
-13.201615,8.433083333,Low
-13.20165833,8.433206667,Low
-13.20168833,8.433291667,Low
-13.20179,8.433728333,Low
-13.20179667,8.433776667,Low
-13.20138667,8.434983333,Low
-13.20124833,8.435166667,Low
-13.201145,8.435275,Low
-13.20111667,8.435305,High
-13.20104167,8.435411667,Low
-13.20101667,8.435438333,High
-13.20096667,8.435478333,High
-13.20128667,8.43942,High
-13.201275,8.439456667,Low
-13.20102,8.44019,Low
-13.20101333,8.440233333,Low
-13.20100833,8.440278333,Low
-13.20396167,8.445935,Low
-13.20399833,8.44596,Low
-13.20403167,8.445985,Low
-13.20406167,8.446011667,Low
-13.204305,8.446141667,Low
-13.20501667,8.446431667,Low
-13.20505667,8.446425,Low
-13.205145,8.446423333,Low
-13.205345,8.446441667,Low
-13.205385,8.446446667,Low
-13.205475,8.446455,Low
-13.20552333,8.44646,Low
-13.20568833,8.446506667,Low
-13.20580333,8.446551667,Low
-13.205855,8.446573333,Low
-13.20591,8.446596667,Low
-13.206135,8.446671667,Low
-13.206245,8.446696667,Low
-13.20630167,8.446701667,Low
-13.20636,8.446703333,Low
-13.20642,8.446706667,Low
-13.20648,8.446711667,Low
-13.20653667,8.44672,Low
-13.20671333,8.446778333,Low
-13.20677333,8.446801667,Low
-13.20689,8.446846667,Low
-13.20706833,8.446916667,Low
-13.20718333,8.446966667,Low
-13.20730667,8.447011667,Low
-13.20736333,8.447041667,Low
-13.20750167,8.447141667,Low
-13.207645,8.447236667,Low
-13.20779167,8.44744,Low
-13.20781833,8.447501667,Low
-13.20784333,8.447556667,Low
-13.207955,8.447723333,Low
-13.20798,8.44777,Low
-13.20804833,8.447866667,Low
-13.20809667,8.447911667,Low
-13.20828333,8.448065,Low
-13.20836167,8.448111667,Low
-13.20841333,8.448148333,Low
-13.20843,8.448163333,Low
-13.208445,8.448175,Low
-13.20846833,8.448173333,Low
-13.20856667,8.448291667,Low
-13.20869333,8.44845,Low
-13.20880667,8.448611667,Low
-13.20888333,8.448731667,Low
-13.20889667,8.44875,Low
-13.20897833,8.44888,Low
-13.209125,8.44906,Low
-13.20917167,8.449126667,Low
-13.20963167,8.449548333,Low
-13.20980333,8.449681667,Low
-13.20990667,8.449756667,Low
-13.209985,8.449791667,Low
-13.210025,8.44981,Low
-13.210295,8.44995,Low
-13.21046333,8.45001,Low
-13.210825,8.450158333,Low
-13.21086,8.450181667,Low
-13.210935,8.450211667,Low
-13.21170333,8.450148333,Low
-13.211775,8.450111667,Low
-13.21181333,8.450095,Low
-13.21185167,8.450078333,Low
-13.21197667,8.450026667,Low
-13.21202333,8.450013333,Low
-13.21213333,8.449981667,Low
-13.21230167,8.449971667,Low
-13.21234833,8.449988333,Low
-13.212395,8.450005,Low
-13.21243833,8.450021667,Low
-13.21248,8.45004,Low
-13.21252333,8.450061667,Low
-13.21260667,8.450113333,Low
-13.21265167,8.450136667,Low
-13.21300667,8.450356667,Low
-13.21304333,8.450366667,Low
-13.21385167,8.450235,Low
-13.21388333,8.450216667,Low
-13.21466667,8.449903333,Low
-13.21525667,8.44969,Low
-13.21546333,8.449615,Low
-13.21571167,8.44947,Low
-13.21608333,8.448996667,Low
-13.21611,8.44896,Low
-13.216195,8.447445,Low
-13.21620167,8.4474,Low
-13.21627333,8.446691667,Low
-13.21631,8.446368333,Low
-13.21631833,8.446321667,Low
-13.21638833,8.445811667,Low
-13.2164,8.445745,Low
-13.21640333,8.44566,Low
-13.2164,8.445633333,Low
-13.21634333,8.445291667,Medium
-13.21628833,8.445275,Low
-13.21625167,8.445271667,Low
-13.21584,8.445268333,Low
-13.21541333,8.445268333,Low
-13.21535167,8.445266667,Low
-13.21505333,8.44507,Medium
-13.21496833,8.445016667,Low
-13.214635,8.4448,Low
-13.216765,8.441458333,Low
-13.14209667,8.388911667,High
-13.140555,8.387631667,High
-13.14024,8.387436667,High
-13.14002833,8.387318333,High
-13.13926167,8.386926667,High
-13.138465,8.3866,High
-13.138305,8.386551667,High
-13.13814,8.386511667,High
-13.13790167,8.386455,High
-13.13414833,8.393336667,Low
-13.13407333,8.393403333,Low
-13.132445,8.393936667,Low
-13.12922167,8.394826667,Low
-13.11862167,8.397796667,High
-13.123895,8.393633333,Low
-13.12440167,8.393418333,Low
-13.12464667,8.393338333,Low
-13.12594833,8.393091667,Low
-13.12735833,8.392576667,Low
-13.12739167,8.392558333,Low
-13.13045167,8.38199,High
-13.13257333,8.37781,Low
-13.13257333,8.377763333,Low
-13.13487833,8.369885,Low
-13.13489833,8.369853333,Low
-13.135215,8.369533333,Low
-13.13522667,8.369555,Low
-13.13523333,8.36967,Low
-13.14062167,8.371955,Low
-13.14069167,8.371673333,Low
-13.14070167,8.37165,Low
-13.14072167,8.371601667,Low
-13.14078167,8.371435,Low
-13.14080167,8.371355,Low
-13.14083167,8.371215,Low
-13.14097,8.371018333,Low
-13.14100833,8.370948333,Low
-13.14109,8.370855,Low
-13.141265,8.370723333,Low
-13.141315,8.37069,Low
-13.14139833,8.370636667,Low
-13.14142667,8.370615,Low
-13.141455,8.370593333,Low
-13.14148333,8.37057,Low
-13.14151333,8.370546667,Low
-13.14154333,8.370525,Low
-13.14157,8.370501667,Low
-13.14167,8.370405,Low
-13.14181167,8.370286667,Low
-13.14185,8.370253333,Low
-13.14193167,8.370188333,Low
-13.14227333,8.370041667,Low
-13.142285,8.370041667,Low
-13.14230167,8.370048333,Low
-13.14237833,8.370053333,Low
-13.14247,8.370061667,Low
-13.14266333,8.370096667,Low
-13.14274,8.370121667,Low
-13.142775,8.370133333,Low
-13.14283333,8.370163333,Low
-13.142935,8.370211667,Low
-13.14295667,8.370223333,Low
-13.14316,8.370238333,Low
-13.14336,8.370191667,Low
-13.14346167,8.370171667,Low
-13.14350667,8.370166667,Low
-13.14362833,8.370145,Low
-13.143695,8.370116667,Low
-13.14372667,8.370095,Low
-13.14379,8.370048333,Low
-13.14388167,8.369968333,Low
-13.143945,8.369921667,Low
-13.144045,8.369833333,Low
-13.14422333,8.369761667,Low
-13.14424833,8.369761667,Low
-13.14427167,8.369768333,Low
-13.144345,8.369806667,Low
-13.14437167,8.369818333,Low
-13.1444,8.369828333,Low
-13.14443,8.36984,Low
-13.14465833,8.369968333,Low
-13.14507833,8.369456667,Low
-13.14498167,8.36959,Low
-13.14484,8.369783333,Low
-13.14477,8.369896667,Low
-13.144755,8.369911667,Low
-13.14473833,8.36992,Low
-13.14471167,8.369995,Low
-13.14471333,8.370018333,Low
-13.14490167,8.370671667,Low
-13.14505167,8.371383333,Low
-13.14551167,8.37198,Low
-13.14553333,8.3721,Low
-13.14554167,8.37213,Low
-13.14555,8.372155,Low
-13.14559833,8.372323333,Low
-13.14575,8.372531667,Low
-13.14577,8.372541667,Low
-13.14583333,8.372546667,Low
-13.14586833,8.372548333,Low
-13.14590833,8.372541667,Low
-13.14594833,8.372536667,Low
-13.14603,8.372535,Low
-13.14610833,8.372543333,Low
-13.14624,8.372565,Low
-13.146365,8.372545,Low
-13.14640667,8.372525,Low
-13.14644833,8.372508333,Low
-13.14736167,8.372488333,Low
-13.14738667,8.372491667,Low
-13.14747,8.372523333,Low
-13.14749,8.372531667,Low
-13.14767,8.373055,Low
-13.14790167,8.373788333,Low
-13.14791,8.373831667,Low
-13.145855,8.386241667,High
-13.14592667,8.385973333,High
-13.14590333,8.385958333,High
-13.14584,8.385921667,High
-13.14505667,8.385396667,High
-13.14494333,8.385308333,High
-13.14379667,8.388436667,High
-13.14376333,8.388868333,High
-13.14353667,8.389108333,High
-13.14351167,8.389146667,High
-13.14314667,8.389628333,High
-13.14296833,8.389878333,High
-13.24713833,8.384008333,Low
-13.25916667,8.382893333,Low
-13.26008667,8.389155,High
-13.254385,8.400211667,Low
-13.254345,8.400173333,Low
-13.25211,8.397271667,Low
-13.25205167,8.397193333,Low
-13.25185333,8.39693,Low
-13.251795,8.396836667,Low
-13.25176833,8.396805,Low
-13.25169333,8.396736667,Low
-13.251625,8.396671667,Low
-13.25157167,8.396616667,Low
-13.25155667,8.396593333,Low
-13.251545,8.396578333,Low
-13.25151667,8.396558333,Low
-13.25134167,8.396385,Low
-13.25121667,8.39629,Low
-13.25119,8.39626,Low
-13.26174167,8.409115,High
-13.266195,8.41467,High
-13.26934667,8.4172,High
-13.27002,8.417711667,High
-13.27755167,8.427803333,High
-13.27752,8.429248333,High
-13.27750667,8.429535,High
-13.27751,8.430121667,High
-13.27747833,8.430451667,High
-13.278245,8.434773333,High
-13.27823833,8.434796667,High
-13.273225,8.435563333,High
-13.273155,8.435495,High
-13.2676,8.43022,High
-13.14626333,8.41336,High
-13.15612333,8.393268333,High
-13.242115,8.470521667,High
-13.25636167,8.475071667,Low
-13.21295,8.483371667,High
-13.21313167,8.483355,High
-13.24111167,8.378135,High
-13.23261667,8.370286667,Low
-13.23244,8.370176667,Low
-13.23238,8.370141667,Low
-13.231935,8.369805,Low
-13.231885,8.36976,Low
-13.22793167,8.371075,Low
-13.22794,8.371023333,Low
-13.227955,8.37094,Low
-13.22799667,8.370795,Medium
-13.22800167,8.370768333,Low
-13.228015,8.370728333,Medium
-13.22802833,8.370708333,Medium
-13.22804,8.37069,Low
-13.22805667,8.370665,Medium
-13.22807667,8.370635,Low
-13.22809833,8.370603333,Medium
-13.22816,8.370278333,Low
-13.22819333,8.370195,Low
-13.22819833,8.370173333,Low
-13.22822,8.370125,Low
-13.228235,8.370103333,Low
-13.22824833,8.370085,Low
-13.22828167,8.370006667,Low
-13.228305,8.36994,Medium
-13.22835667,8.369923333,Low
-13.22847,8.369865,Low
-13.22855667,8.369825,Low
-13.22858833,8.369806667,Low
-13.22862,8.369785,Low
-13.22865,8.369765,Low
-13.22867667,8.36974,Low
-13.228755,8.369656667,Low
-13.22879,8.369635,Low
-13.22882833,8.36961,Low
-13.229195,8.36947,Low
-13.22958833,8.369306667,Low
-13.229625,8.369288333,Low
-13.22988167,8.369363333,Low
-13.23071,8.369096667,Low
-13.230825,8.369031667,Low
-13.230845,8.36902,Low
-13.23102,8.368936667,Low
-13.23097167,8.368578333,Low
-13.197555,8.338501667,High
-13.19752333,8.338528333,High
-13.17946,8.338646667,High
-13.17956167,8.338356667,High
-13.22624167,8.443245,Low
-13.22617167,8.443058333,Low
-13.22614833,8.442961667,Low
-13.22610667,8.442756667,Low
-13.20026,8.426623333,Low
-13.199605,8.428973333,Low
-13.19888,8.429601667,Low
-13.20011167,8.430421667,Low
-13.20031667,8.430575,Low
-13.20033833,8.430588333,Low
-13.20038167,8.430618333,Low
-13.20042333,8.430651667,Low
-13.20047,8.430676667,Low
-13.20157667,8.430926667,Low
-13.201625,8.430946667,Low
-13.20182833,8.431018333,Low
-13.20203167,8.43112,Low
-13.20208167,8.431145,Low
-13.201545,8.432108333,Low
-13.20160833,8.432356667,Low
-13.20161833,8.4324,Low
-13.20154,8.43276,Low
-13.20176,8.434135,Low
-13.20175167,8.434176667,Low
-13.20168667,8.434376667,Low
-13.20167833,8.434416667,Low
-13.20166333,8.434455,Low
-13.20165,8.434495,Low
-13.200865,8.436215,Low
-13.20124833,8.439535,Low
-13.13823333,8.378508333,Medium
-13.25418667,8.40003,Medium
-13.12723667,8.39266,Medium
-13.28485333,8.425218333,Medium
-13.136245,8.377865,Medium
-13.127315,8.383311667,Medium
-13.208,8.487155,Medium
-13.12629333,8.384776667,Medium
-13.25523167,8.402505,Medium
-13.17541,8.434391667,Medium
-13.20253167,8.338413333,Medium
-13.27767833,8.451581667,Medium
-13.13757333,8.37751,Medium
-13.19304,8.459308333,Medium
-13.13498833,8.387041667,Medium
-13.1274,8.383495,Medium
-13.13352833,8.393666667,Medium
-13.14816333,8.378093333,Medium
-13.21071667,8.484796667,Medium
-13.13262667,8.375326667,Medium
-13.13735167,8.379115,Medium
-13.26307,8.465891667,Medium
-13.22548167,8.478776667,Medium
-13.13729167,8.377635,Medium
-13.279285,8.447426667,Medium
-13.23213167,8.364335,Medium
-13.25772333,8.39089,Medium
-13.25839333,8.391518333,Medium
-13.14485167,8.371123333,Medium
-13.127405,8.383115,Medium
-13.13774833,8.378841667,Medium
-13.26278667,8.462725,Medium
-13.14488667,8.381788333,Medium
-13.15072667,8.399111667,Medium
-13.26338167,8.464346667,Medium
-13.25657167,8.40314,Medium
-13.17519667,8.434123333,Medium
-13.24723167,8.446956667,Medium
-13.13221667,8.380788333,Medium
-13.14564,8.381271667,Medium
-13.13620333,8.374306667,Medium
-13.17385667,8.432571667,Medium
-13.13141,8.381316667,Medium
-13.14412167,8.385395,Medium
-13.26088833,8.384395,Medium
-13.18069,8.452231667,Medium
-13.16912833,8.434428333,Medium
-13.12379667,8.393661667,Medium
-13.260975,8.44721,Medium
-13.12395667,8.388323333,Medium
-13.169825,8.435495,Medium
-13.14523833,8.371653333,Medium
-13.13307833,8.39377,Medium
-13.210415,8.475981667,Medium
-13.25338833,8.399165,Medium
-13.14390167,8.382303333,Medium
-13.26470667,8.41311,Medium
-13.17979333,8.454228333,Medium
-13.21614167,8.344051667,Medium
-13.14811833,8.378175,Medium
-13.14410167,8.412288333,Medium
-13.19960833,8.337735,Medium
-13.25968333,8.447326667,Medium
-13.23023167,8.347535,Medium
-13.257105,8.448935,Medium
-13.14523667,8.381553333,Medium
-13.14826667,8.374941667,Medium
-13.13144167,8.381303333,Medium
-13.14830167,8.374996667,Medium
-13.18007833,8.45275,Medium
-13.147805,8.378761667,Medium
-13.175455,8.434441667,Medium
-13.14852333,8.37554,Medium
-13.25679333,8.402833333,Medium
-13.26313333,8.463883333,Medium
-13.26172,8.405041667,Medium
-13.17982,8.45425,Medium
-13.20514167,8.472473333,Medium
-13.25955667,8.447355,Medium
-13.20833167,8.468608333,Medium
-13.13607,8.37446,Medium
-13.23030167,8.347435,Medium
-13.26493,8.39487,Medium
-13.13725833,8.377661667,Medium
-13.12735667,8.383403333,Medium
-13.17547833,8.434488333,Medium
-13.175035,8.433683333,Medium
-13.20833,8.462666667,Medium
-13.127265,8.392636667,Medium
-13.24527667,8.46938,Medium
-13.257485,8.402365,Medium
-13.20820833,8.471286667,Medium
-13.22541833,8.478735,Medium
-13.14507667,8.400476667,Medium
-13.148515,8.375505,Medium
-13.13779,8.380098333,Medium
-13.26112167,8.394708333,Medium
-13.13622,8.377795,Medium
-13.25982833,8.447303333,Medium
-13.12761667,8.383551667,Medium
-13.13792833,8.377896667,Medium
-13.12459667,8.386475,Medium
-13.14527,8.371691667,Medium
-13.20821167,8.471261667,Medium
-13.26128333,8.447235,Medium
-13.25216167,8.397403333,Medium
-13.26465,8.394733333,Medium
-13.26477833,8.398266667,Medium
-13.13724833,8.377678333,Medium
-13.28974833,8.423211667,Medium
-13.24814333,8.448811667,Medium
-13.230145,8.34645,Medium
-13.174985,8.433605,Medium
-13.271235,8.43777,Medium
-13.25222667,8.397598333,Medium
-13.23037667,8.347345,Medium
-13.13487667,8.392631667,Medium
-13.25744667,8.402336667,Medium
-13.13317667,8.373475,Medium
-13.25394833,8.399785,Medium
-13.288865,8.423505,Medium
-13.26384667,8.396426667,Medium
-13.24830833,8.448833333,Medium
-13.25233,8.398128333,Medium
-13.13710333,8.379415,Medium
-13.21782333,8.481223333,Medium
-13.12737167,8.383435,Medium
-13.144305,8.412505,Medium
-13.24830667,8.47335,Medium
-13.17277333,8.433035,Medium
-13.13192333,8.38108,Medium
-13.13502,8.386948333,Medium
-13.14393167,8.382283333,Medium
-13.12730667,8.383286667,Medium
-13.14417,8.385496667,Medium
-13.26639333,8.484716667,Medium
-13.249405,8.44891,Medium
-13.14755167,8.379603333,Medium
-13.24923167,8.448871667,Medium
-13.28915667,8.423046667,Medium
-13.28879333,8.423596667,Medium
-13.25948667,8.447375,Medium
-13.147615,8.379271667,Medium
-13.19449333,8.462983333,Medium
-13.146275,8.412376667,Medium
-13.11882667,8.395696667,Medium
-13.25974167,8.447318333,Medium
-13.26460833,8.39474,Medium
-13.24840167,8.448841667,Medium
-13.22127833,8.478543333,Medium
-13.12449,8.386571667,Medium
-13.16965333,8.434986667,Medium
-13.24925,8.448876667,Medium
-13.12638333,8.38468,Medium
-13.13808833,8.378263333,Medium
-13.17993167,8.454341667,Medium
-13.25785333,8.384245,Medium
-13.27517667,8.421976667,Medium
-13.17992167,8.452686667,Medium
-13.23041333,8.347291667,Medium
-13.23566833,8.486825,Medium
-13.12058,8.39471,Medium
-13.13315333,8.393751667,Medium
-13.261275,8.406696667,Medium
-13.12731167,8.383225,Medium
-13.20597333,8.46954,Medium
-13.27521,8.422026667,Medium
-13.27763333,8.427748333,Medium
-13.14568833,8.381233333,Medium
-13.25329667,8.399043333,Medium
-13.2601,8.393168333,Medium
-13.202705,8.33847,Medium
-13.12632167,8.38475,Medium
-13.24916833,8.448858333,Medium
-13.27764167,8.427385,Medium
-13.148095,8.378215,Medium
-13.13824,8.378563333,Medium
-13.14324333,8.384023333,Medium
-13.28801833,8.428406667,Medium
-13.26484167,8.394728333,Medium
-13.23169833,8.36134,Medium
-13.229675,8.348413333,Medium
-13.24579667,8.469913333,Medium
-13.26276833,8.46634,Medium
-13.26338833,8.465215,Medium
-13.180205,8.45281,Medium
-13.124805,8.39593,Medium
-13.229775,8.348273333,Medium
-13.25855,8.391661667,Medium
-13.13468167,8.387606667,Medium
-13.26418833,8.395935,Medium
-13.248505,8.448806667,Medium
-13.26519333,8.399208333,Medium
-13.261105,8.39471,Medium
-13.135265,8.369966667,Medium
-13.26840667,8.432211667,Medium
-13.26386,8.396433333,Medium
-13.208165,8.470486667,Medium
